
"97 11る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 97/11/03"," 4,925.74"," 5,010.57"," 4,836.51"," 4,995.06"
" 97/11/04"," 4,991.25"," 5,015.12"," 4,876.00"," 4,992.63"
" 97/11/05"," 5,077.01"," 5,095.98"," 4,965.40"," 4,978.26"
" 97/11/06"," 4,699.09"," 4,741.14"," 4,688.11"," 4,694.12"
" 97/11/07"," 4,468.08"," 4,777.23"," 4,468.08"," 4,742.33"
" 97/11/10"," 4,711.61"," 4,772.32"," 4,657.47"," 4,740.27"
" 97/11/11"," 4,652.63"," 4,706.18"," 4,593.86"," 4,638.57"
" 97/11/12"," 4,587.20"," 4,673.33"," 4,545.86"," 4,615.57"
" 97/11/13"," 4,425.25"," 4,438.82"," 4,374.64"," 4,437.83"
" 97/11/14"," 4,537.43"," 4,541.35"," 4,422.75"," 4,452.70"
" 97/11/17"," 4,362.53"," 4,475.93"," 4,362.53"," 4,439.80"
" 97/11/18"," 4,366.34"," 4,376.28"," 4,265.05"," 4,305.18"
" 97/11/19"," 4,266.00"," 4,320.85"," 4,226.49"," 4,284.09"
" 97/11/20"," 4,120.51"," 4,191.37"," 4,089.93"," 4,089.93"
" 97/11/21"," 3,962.69"," 4,194.71"," 3,955.43"," 4,171.10"
" 97/11/24"," 4,158.76"," 4,172.49"," 4,081.66"," 4,160.54"
" 97/11/25"," 4,280.43"," 4,323.94"," 4,220.97"," 4,266.49"
" 97/11/26"," 4,265.65"," 4,315.08"," 4,244.05"," 4,271.80"
" 97/11/27"," 4,348.49"," 4,472.07"," 4,348.49"," 4,453.75"
" 97/11/28"," 4,444.37"," 4,476.33"," 4,419.03"," 4,460.49"
""
