
"89 11る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 89/11/01"," 5,552.30"," 5,570.58"," 5,400.26"," 5,425.02"
" 89/11/02"," 5,385.54"," 5,630.01"," 5,381.42"," 5,626.08"
" 89/11/03"," 5,723.35"," 5,813.44"," 5,663.74"," 5,796.08"
" 89/11/04"," 5,858.11"," 5,875.08"," 5,673.00"," 5,677.30"
" 89/11/06"," 5,679.09"," 5,708.77"," 5,609.14"," 5,657.48"
" 89/11/07"," 5,721.88"," 5,877.77"," 5,720.89"," 5,877.77"
" 89/11/08"," 5,926.40"," 6,164.62"," 5,889.01"," 6,067.94"
" 89/11/09"," 6,025.16"," 6,089.55"," 5,926.64"," 6,089.55"
" 89/11/10"," 6,039.19"," 6,126.09"," 6,018.45"," 6,088.74"
" 89/11/13"," 5,878.64"," 5,878.64"," 5,748.43"," 5,793.52"
" 89/11/14"," 5,747.00"," 5,855.28"," 5,721.69"," 5,772.51"
" 89/11/15"," 5,896.64"," 5,942.06"," 5,696.01"," 5,737.02"
" 89/11/16"," 5,554.00"," 5,581.93"," 5,436.85"," 5,454.13"
" 89/11/17"," 5,264.93"," 5,367.65"," 5,168.97"," 5,351.36"
" 89/11/18"," 5,255.66"," 5,354.94"," 5,134.31"," 5,167.35"
" 89/11/20"," 4,994.73"," 5,036.62"," 4,841.67"," 4,845.21"
" 89/11/21"," 4,770.78"," 5,103.00"," 4,760.68"," 5,103.00"
" 89/11/22"," 5,128.98"," 5,293.89"," 5,113.22"," 5,130.61"
" 89/11/23"," 5,057.30"," 5,148.30"," 5,032.20"," 5,146.92"
" 89/11/24"," 5,218.18"," 5,423.43"," 5,218.18"," 5,419.99"
" 89/11/27"," 5,510.80"," 5,526.13"," 5,384.04"," 5,433.78"
" 89/11/28"," 5,388.68"," 5,411.00"," 5,337.42"," 5,362.26"
" 89/11/29"," 5,275.38"," 5,386.36"," 5,266.14"," 5,319.46"
" 89/11/30"," 5,323.70"," 5,372.01"," 5,223.31"," 5,256.93"
""
