
"97 10る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 97/10/01"," 5,854.00"," 5,854.00"," 5,727.72"," 5,764.01"
" 97/10/02"," 5,764.48"," 5,840.09"," 5,672.39"," 5,703.72"
" 97/10/03"," 5,611.51"," 5,747.73"," 5,558.35"," 5,742.23"
" 97/10/06"," 5,566.56"," 5,590.52"," 5,505.70"," 5,505.70"
" 97/10/07"," 5,352.90"," 5,539.31"," 5,352.08"," 5,524.66"
" 97/10/08"," 5,374.27"," 5,411.72"," 5,206.40"," 5,206.40"
" 97/10/09"," 5,183.43"," 5,295.05"," 5,130.71"," 5,130.71"
" 97/10/13"," 4,996.06"," 5,025.73"," 4,971.36"," 5,020.44"
" 97/10/14"," 5,321.25"," 5,321.25"," 5,277.30"," 5,291.56"
" 97/10/15"," 5,225.05"," 5,246.26"," 5,178.68"," 5,246.26"
" 97/10/16"," 5,069.07"," 5,085.97"," 5,069.07"," 5,075.97"
" 97/10/17"," 4,993.79"," 5,024.43"," 4,924.73"," 4,960.40"
" 97/10/20"," 4,845.31"," 4,931.84"," 4,805.68"," 4,931.84"
" 97/10/21"," 4,988.85"," 5,045.45"," 4,890.32"," 4,942.72"
" 97/10/22"," 4,843.71"," 4,955.61"," 4,839.17"," 4,862.59"
" 97/10/23"," 4,706.13"," 4,730.51"," 4,706.13"," 4,730.51"
" 97/10/24"," 4,599.13"," 4,603.56"," 4,579.62"," 4,579.62"
" 97/10/27"," 4,301.33"," 4,391.95"," 4,301.33"," 4,366.87"
" 97/10/28"," 4,160.53"," 4,425.90"," 4,110.09"," 4,399.97"
" 97/10/29"," 4,622.55"," 4,622.55"," 4,395.61"," 4,406.52"
" 97/10/30"," 4,448.51"," 4,684.11"," 4,448.51"," 4,683.64"
" 97/10/31"," 4,707.75"," 4,911.80"," 4,659.67"," 4,870.66"
""
