
"89 03る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 89/03/01"," 9,572.24"," 9,689.10"," 9,572.24"," 9,689.10"
" 89/03/02"," 9,757.08"," 9,781.27"," 9,543.58"," 9,543.82"
" 89/03/03"," 9,557.66"," 9,650.74"," 9,547.40"," 9,588.03"
" 89/03/04"," 9,668.21"," 9,712.24"," 9,505.93"," 9,517.97"
" 89/03/06"," 9,519.80"," 9,519.80"," 9,356.58"," 9,367.91"
" 89/03/07"," 9,340.49"," 9,440.32"," 9,286.39"," 9,380.07"
" 89/03/08"," 9,402.70"," 9,482.18"," 9,379.29"," 9,389.49"
" 89/03/09"," 9,453.70"," 9,587.27"," 9,453.70"," 9,587.27"
" 89/03/10"," 9,662.61"," 9,712.39"," 9,428.99"," 9,429.60"
" 89/03/13"," 9,279.90"," 9,279.90"," 8,807.36"," 8,811.95"
" 89/03/14"," 8,728.30"," 8,871.83"," 8,598.07"," 8,835.58"
" 89/03/15"," 8,794.30"," 8,905.82"," 8,638.24"," 8,640.03"
" 89/03/16"," 8,472.54"," 8,714.06"," 8,250.46"," 8,682.76"
" 89/03/17"," 8,700.99"," 8,799.09"," 8,610.58"," 8,763.27"
" 89/03/20"," 8,509.32"," 8,536.05"," 8,483.41"," 8,536.05"
" 89/03/21"," 8,438.24"," 9,021.89"," 8,355.89"," 9,004.48"
" 89/03/22"," 9,009.25"," 9,201.15"," 8,908.32"," 9,069.39"
" 89/03/23"," 9,198.45"," 9,567.89"," 9,198.45"," 9,533.87"
" 89/03/24"," 9,565.24"," 9,571.28"," 9,405.14"," 9,482.64"
" 89/03/27"," 9,531.91"," 9,858.57"," 9,531.91"," 9,807.57"
" 89/03/28"," 9,884.18"," 9,985.15"," 9,772.54"," 9,856.60"
" 89/03/29"," 9,852.48"," 9,914.14"," 9,794.48"," 9,805.69"
" 89/03/30"," 9,827.85"," 10,071.2"," 9,827.85"," 9,931.94"
" 89/03/31"," 9,890.89"," 10,011.9"," 9,798.61"," 9,854.95"
""
