
"89 05る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 89/05/02"," 8,836.83"," 8,838.78"," 8,636.27"," 8,638.75"
" 89/05/03"," 8,537.35"," 8,587.00"," 8,395.23"," 8,420.00"
" 89/05/04"," 8,444.07"," 8,655.20"," 8,338.92"," 8,425.38"
" 89/05/05"," 8,389.90"," 8,699.02"," 8,343.37"," 8,698.53"
" 89/05/06"," 8,699.48"," 8,774.25"," 8,620.58"," 8,657.13"
" 89/05/08"," 8,669.47"," 8,742.69"," 8,538.50"," 8,616.18"
" 89/05/09"," 8,607.65"," 8,660.77"," 8,566.64"," 8,635.84"
" 89/05/10"," 8,693.87"," 8,749.62"," 8,559.87"," 8,559.87"
" 89/05/11"," 8,427.34"," 8,440.78"," 8,281.68"," 8,349.91"
" 89/05/12"," 8,472.82"," 8,603.87"," 8,454.72"," 8,560.44"
" 89/05/15"," 8,639.94"," 8,639.94"," 8,461.27"," 8,465.02"
" 89/05/16"," 8,534.18"," 8,733.46"," 8,496.44"," 8,727.82"
" 89/05/17"," 8,885.24"," 9,131.86"," 8,885.24"," 9,085.74"
" 89/05/18"," 9,040.33"," 9,135.13"," 9,002.03"," 9,087.21"
" 89/05/19"," 9,034.41"," 9,146.59"," 9,030.57"," 9,119.77"
" 89/05/20"," 9,093.14"," 9,167.78"," 8,700.19"," 8,820.35"
" 89/05/22"," 8,903.32"," 8,967.36"," 8,800.37"," 8,807.57"
" 89/05/23"," 8,811.44"," 8,820.73"," 8,634.73"," 8,671.01"
" 89/05/24"," 8,496.06"," 8,623.12"," 8,470.56"," 8,500.41"
" 89/05/25"," 8,609.80"," 8,643.66"," 8,418.50"," 8,438.10"
" 89/05/26"," 8,397.01"," 8,578.32"," 8,386.37"," 8,559.46"
" 89/05/29"," 8,593.62"," 8,701.61"," 8,571.35"," 8,588.25"
" 89/05/30"," 8,668.70"," 8,764.42"," 8,641.43"," 8,764.42"
" 89/05/31"," 8,951.11"," 8,969.65"," 8,879.43"," 8,939.52"
""
