
"89 10る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 89/10/02"," 6,165.64"," 6,248.12"," 6,014.87"," 6,024.07"
" 89/10/03"," 5,943.79"," 6,214.53"," 5,907.04"," 6,143.44"
" 89/10/04"," 5,989.45"," 5,997.92"," 5,946.95"," 5,997.92"
" 89/10/05"," 5,932.79"," 6,047.78"," 5,904.98"," 6,029.65"
" 89/10/06"," 6,037.54"," 6,367.39"," 6,037.54"," 6,353.67"
" 89/10/07"," 6,385.39"," 6,425.69"," 6,289.52"," 6,352.03"
" 89/10/09"," 6,336.30"," 6,338.52"," 6,203.47"," 6,209.42"
" 89/10/11"," 6,070.43"," 6,070.43"," 6,013.53"," 6,040.55"
" 89/10/12"," 5,850.26"," 5,981.67"," 5,763.81"," 5,805.01"
" 89/10/13"," 5,577.86"," 5,876.11"," 5,482.98"," 5,876.11"
" 89/10/16"," 6,060.44"," 6,161.16"," 5,602.72"," 5,630.95"
" 89/10/17"," 5,512.00"," 5,742.68"," 5,512.00"," 5,702.36"
" 89/10/18"," 5,606.53"," 5,626.74"," 5,427.46"," 5,432.23"
" 89/10/19"," 5,261.94"," 5,284.34"," 5,074.44"," 5,081.28"
" 89/10/20"," 5,241.57"," 5,407.06"," 5,241.57"," 5,404.78"
" 89/10/21"," 5,528.36"," 5,599.74"," 5,506.49"," 5,599.74"
" 89/10/23"," 5,644.73"," 5,718.17"," 5,539.97"," 5,680.95"
" 89/10/24"," 5,701.15"," 5,933.42"," 5,645.05"," 5,918.63"
" 89/10/25"," 5,914.37"," 6,035.17"," 5,898.97"," 6,023.78"
" 89/10/26"," 5,937.22"," 6,011.05"," 5,909.35"," 5,941.85"
" 89/10/27"," 5,991.83"," 6,003.38"," 5,805.17"," 5,805.17"
" 89/10/30"," 5,644.26"," 5,666.96"," 5,615.90"," 5,659.08"
" 89/10/31"," 5,530.80"," 5,626.03"," 5,502.67"," 5,544.18"
""
