
"89 09る 祇︽秖舦基计菌戈"
"ら戳","秨絃计","程蔼计","程计","Μ絃计"
" 89/09/01"," 7,659.82"," 7,660.90"," 7,381.01"," 7,420.06"
" 89/09/02"," 7,442.37"," 7,713.03"," 7,442.37"," 7,707.59"
" 89/09/04"," 7,758.54"," 7,814.49"," 7,694.71"," 7,803.02"
" 89/09/05"," 7,829.34"," 7,829.34"," 7,723.14"," 7,785.62"
" 89/09/06"," 7,725.01"," 7,758.45"," 7,605.32"," 7,610.78"
" 89/09/07"," 7,467.94"," 7,520.17"," 7,418.52"," 7,430.93"
" 89/09/08"," 7,457.86"," 7,494.67"," 7,360.50"," 7,367.99"
" 89/09/11"," 7,297.78"," 7,379.85"," 7,295.88"," 7,335.20"
" 89/09/13"," 7,279.36"," 7,407.78"," 7,153.23"," 7,391.66"
" 89/09/14"," 7,348.81"," 7,367.27"," 7,149.48"," 7,152.29"
" 89/09/15"," 7,160.01"," 7,364.46"," 7,120.31"," 7,155.45"
" 89/09/16"," 7,096.49"," 7,129.02"," 7,003.60"," 7,053.29"
" 89/09/18"," 6,990.48"," 7,026.27"," 6,902.54"," 6,910.14"
" 89/09/19"," 6,811.72"," 6,950.04"," 6,712.20"," 6,734.90"
" 89/09/20"," 6,843.95"," 6,910.91"," 6,720.34"," 6,880.09"
" 89/09/21"," 6,818.96"," 6,946.84"," 6,774.47"," 6,920.90"
" 89/09/22"," 6,737.54"," 6,780.27"," 6,600.10"," 6,612.09"
" 89/09/25"," 6,618.16"," 6,726.75"," 6,550.21"," 6,677.46"
" 89/09/26"," 6,647.94"," 6,780.68"," 6,491.34"," 6,749.03"
" 89/09/27"," 6,706.45"," 6,840.38"," 6,668.07"," 6,717.04"
" 89/09/28"," 6,744.79"," 6,799.62"," 6,564.87"," 6,564.87"
" 89/09/29"," 6,571.62"," 6,589.82"," 6,427.12"," 6,432.36"
" 89/09/30"," 6,228.86"," 6,292.55"," 6,155.65"," 6,185.14"
""
